Site,Frequency,ReZxxCal,ImZxxCal,ReZxyCal,ImZxyCal,ReZyxCal,ImZyxCal,ReZyyCal,ImZyyCal,ReZxxObs,ImZxxObs,ReZxyObs,ImZxyObs,ReZyxObs,ImZyxObs,ReZyyObs,ImZyyObs,ReZxxErr,ImZxxErr,ReZxyErr,ImZxyErr,ReZyxErr,ImZyxErr,ReZyyErr,ImZyyErr,
23,1.584800e+001,-2.405548e-003,-4.021652e-003,4.874472e-002,-3.103130e-002,-4.142061e-002,2.206744e-002,1.702012e-003,-3.982155e-003,-1.108200e-003,-7.217400e-003,5.068400e-002,-3.361000e-002,-4.394300e-002,2.308500e-002,3.687600e-003,-2.146000e-003,3.160900e-003,3.160900e-003,2.747100e-003,2.747100e-003,2.747100e-003,2.747100e-003,2.182900e-003,2.182900e-003,
23,2.511800e+001,-9.368147e-004,-3.780588e-003,5.379749e-002,-3.783720e-002,-4.280840e-002,2.986179e-002,2.624232e-003,-5.054425e-003,2.346300e-003,-6.800800e-003,5.913800e-002,-3.901800e-002,-4.638000e-002,3.160400e-002,5.447700e-003,-1.949300e-003,3.386500e-003,3.386500e-003,3.152900e-003,3.152900e-003,3.152900e-003,3.152900e-003,2.703000e-003,2.703000e-003,
23,2.511800e+001,-8.252388e-004,-4.349638e-003,5.371900e-002,-3.777727e-002,-4.290970e-002,2.908973e-002,3.568937e-003,-4.525562e-003,2.346300e-003,-6.800800e-003,5.913800e-002,-3.901800e-002,-4.638000e-002,3.160400e-002,5.447700e-003,-1.949300e-003,3.386500e-003,3.386500e-003,3.152900e-003,3.152900e-003,3.152900e-003,3.152900e-003,2.703000e-003,2.703000e-003,
23,3.981000e+001,5.896490e-004,-3.520403e-003,5.944067e-002,-5.037028e-002,-4.554881e-002,4.375925e-002,4.486774e-003,-5.276637e-003,6.921100e-003,-4.922300e-003,6.210400e-002,-4.975400e-002,-4.672600e-002,4.327600e-002,6.605800e-003,-2.032200e-003,3.899500e-003,3.899500e-003,3.559500e-003,3.559500e-003,3.559500e-003,3.559500e-003,3.147000e-003,3.147000e-003,
23,3.981000e+001,1.000027e-003,-4.091331e-003,5.932612e-002,-5.026610e-002,-4.518614e-002,4.303284e-002,5.282161e-003,-4.268653e-003,6.921100e-003,-4.922300e-003,6.210400e-002,-4.975400e-002,-4.672600e-002,4.327600e-002,6.605800e-003,-2.032200e-003,3.899500e-003,3.899500e-003,3.559500e-003,3.559500e-003,3.559500e-003,3.559500e-003,3.147000e-003,3.147000e-003,
23,6.309500e+001,2.144425e-003,-2.953153e-003,6.855326e-002,-7.042032e-002,-5.267062e-002,6.572503e-002,6.035294e-003,-3.722947e-003,1.092300e-002,2.338200e-003,6.863800e-002,-7.383600e-002,-4.823500e-002,6.755700e-002,7.034700e-003,-2.356500e-003,5.033600e-003,5.033600e-003,4.573900e-003,4.573900e-003,4.573900e-003,4.573900e-003,3.722400e-003,3.722400e-003,
23,6.309500e+001,1.463844e-003,-2.531912e-003,6.890177e-002,-7.057859e-002,-5.346102e-002,6.616379e-002,5.708661e-003,-5.204256e-003,1.092300e-002,2.338200e-003,6.863800e-002,-7.383600e-002,-4.823500e-002,6.755700e-002,7.034700e-003,-2.356500e-003,5.033600e-003,5.033600e-003,4.573900e-003,4.573900e-003,4.573900e-003,4.573900e-003,3.722400e-003,3.722400e-003,
23,1.000000e+002,1.659616e-003,-2.234177e-003,8.529951e-002,-9.827642e-002,-6.985696e-002,9.499190e-002,5.844662e-003,-4.223650e-003,7.970700e-003,-2.763700e-003,7.852200e-002,-9.732900e-002,-6.555300e-002,9.201000e-002,9.984700e-003,-2.523100e-003,4.872100e-003,4.872100e-003,5.943000e-003,5.943000e-003,5.943000e-003,5.943000e-003,5.116400e-003,5.116400e-003,
23,1.000000e+002,8.055971e-004,-2.040520e-003,8.612135e-002,-9.815255e-002,-7.090378e-002,9.484163e-002,6.159655e-003,-5.966357e-003,7.970700e-003,-2.763700e-003,7.852200e-002,-9.732900e-002,-6.555300e-002,9.201000e-002,9.984700e-003,-2.523100e-003,4.872100e-003,4.872100e-003,5.943000e-003,5.943000e-003,5.943000e-003,5.943000e-003,5.116400e-003,5.116400e-003,
23,1.584800e+002,6.812962e-004,-3.430402e-003,1.115421e-001,-1.318314e-001,-9.633838e-002,1.276947e-001,6.030046e-003,-6.348205e-003,9.158400e-003,-2.031000e-003,1.026600e-001,-1.320100e-001,-9.055800e-002,1.273300e-001,1.101800e-002,-2.784800e-003,5.941100e-003,5.941100e-003,8.082300e-003,8.082300e-003,8.082300e-003,8.082300e-003,6.320800e-003,6.320800e-003,
23,1.584800e+002,-2.824866e-004,-3.519638e-003,1.126875e-001,-1.308155e-001,-9.714429e-002,1.268264e-001,6.986531e-003,-8.191687e-003,9.158400e-003,-2.031000e-003,1.026600e-001,-1.320100e-001,-9.055800e-002,1.273300e-001,1.101800e-002,-2.784800e-003,5.941100e-003,5.941100e-003,8.082300e-003,8.082300e-003,8.082300e-003,8.082300e-003,6.320800e-003,6.320800e-003,
23,2.511800e+002,-5.645967e-004,-6.548336e-003,1.471638e-001,-1.687536e-001,-1.303406e-001,1.643253e-001,8.780613e-003,-1.120488e-002,1.015000e-002,-1.927300e-003,1.361800e-001,-1.724000e-001,-1.270500e-001,1.646600e-001,1.203600e-002,-1.970800e-003,7.146300e-003,7.146300e-003,1.068800e-002,1.068800e-002,1.068800e-002,1.068800e-002,7.554800e-003,7.554800e-003,
23,2.511800e+002,4.364810e-004,-6.087553e-003,1.462837e-001,-1.710127e-001,-1.300788e-001,1.655313e-001,7.262461e-003,-9.348784e-003,1.015000e-002,-1.927300e-003,1.361800e-001,-1.724000e-001,-1.270500e-001,1.646600e-001,1.203600e-002,-1.970800e-003,7.146300e-003,7.146300e-003,1.068800e-002,1.068800e-002,1.068800e-002,1.068800e-002,7.554800e-003,7.554800e-003,
23,3.981000e+002,-2.572161e-004,-1.084062e-002,1.896567e-001,-2.158627e-001,-1.719058e-001,2.109657e-001,1.109569e-002,-1.491429e-002,1.073500e-002,-1.906000e-003,1.828300e-001,-2.215000e-001,-1.667500e-001,2.072500e-001,1.292600e-002,8.700800e-004,8.393800e-003,8.393800e-003,1.382000e-002,1.382000e-002,1.382000e-002,1.382000e-002,8.805500e-003,8.805500e-003,
23,3.981000e+002,6.738224e-004,-9.914749e-003,1.894960e-001,-2.193685e-001,-1.720114e-001,2.123756e-001,9.097211e-003,-1.296218e-002,1.073500e-002,-1.906000e-003,1.828300e-001,-2.215000e-001,-1.667500e-001,2.072500e-001,1.292600e-002,8.700800e-004,8.393800e-003,8.393800e-003,1.382000e-002,1.382000e-002,1.382000e-002,1.382000e-002,8.805500e-003,8.805500e-003,
23,6.309500e+002,1.292739e-003,-1.573630e-002,2.437796e-001,-2.812414e-001,-2.243251e-001,2.717830e-001,1.116087e-002,-1.780815e-002,1.008600e-002,-1.642900e-003,2.618500e-001,-2.782500e-001,-2.317100e-001,2.631200e-001,1.388600e-002,1.528900e-003,9.372700e-003,9.372700e-003,1.830000e-002,1.830000e-002,1.830000e-002,1.830000e-002,1.049800e-002,1.049800e-002,
23,6.309500e+002,5.005074e-004,-1.723097e-002,2.428949e-001,-2.763398e-001,-2.237772e-001,2.700375e-001,1.374097e-002,-1.994053e-002,1.008600e-002,-1.642900e-003,2.618500e-001,-2.782500e-001,-2.317100e-001,2.631200e-001,1.388600e-002,1.528900e-003,9.372700e-003,9.372700e-003,1.830000e-002,1.830000e-002,1.830000e-002,1.830000e-002,1.049800e-002,1.049800e-002,
23,1.000000e+003,2.214562e-003,-2.677916e-002,3.101458e-001,-3.543081e-001,-2.879766e-001,3.462590e-001,1.657824e-002,-2.710322e-002,6.514400e-003,-1.185900e-003,3.853300e-001,-3.523400e-001,-3.340400e-001,3.423800e-001,1.443000e-002,-1.053000e-003,8.819800e-003,8.819800e-003,2.498800e-002,2.498800e-002,2.498800e-002,2.498800e-002,1.247900e-002,1.247900e-002,
23,1.000000e+003,2.779274e-003,-2.447139e-002,3.125613e-001,-3.607711e-001,-2.890810e-001,3.483185e-001,1.335922e-002,-2.484272e-002,6.514400e-003,-1.185900e-003,3.853300e-001,-3.523400e-001,-3.340400e-001,3.423800e-001,1.443000e-002,-1.053000e-003,8.819800e-003,8.819800e-003,2.498800e-002,2.498800e-002,2.498800e-002,2.498800e-002,1.247900e-002,1.247900e-002,
24,6.309500e-001,-7.319094e-003,1.635279e-003,1.091070e-002,-6.660328e-003,-1.311869e-002,8.658836e-003,1.880754e-003,-2.973272e-005,-9.783600e-003,1.583500e-003,1.236800e-002,-5.593800e-003,-1.493900e-002,8.330900e-003,2.980900e-003,7.638600e-004,1.739800e-003,1.739800e-003,8.983000e-004,8.983000e-004,1.720700e-003,1.720700e-003,1.088300e-003,1.088300e-003,
24,1.000000e+000,-8.117785e-003,8.383535e-004,1.231629e-002,-8.882317e-003,-1.538673e-002,9.994663e-003,1.948106e-003,2.367092e-004,-1.084900e-002,5.034900e-004,1.361500e-002,-7.624400e-003,-1.659500e-002,8.894500e-003,2.733400e-003,6.901200e-004,1.952800e-003,1.952800e-003,1.115200e-003,1.115200e-003,1.931900e-003,1.931900e-003,1.092800e-003,1.092800e-003,
24,1.584800e+000,-8.725985e-003,-4.550051e-004,1.444796e-002,-1.197937e-002,-1.794006e-002,1.178113e-002,1.928784e-003,6.143905e-004,-1.126000e-002,-2.210700e-004,1.516600e-002,-1.094400e-002,-1.813000e-002,1.119400e-002,2.403300e-003,1.061800e-003,2.176900e-003,2.176900e-003,9.981300e-004,9.981300e-004,1.223900e-003,1.223900e-003,1.122300e-003,1.122300e-003,
24,2.511800e+000,-8.772407e-003,-2.410560e-003,1.771087e-002,-1.588075e-002,-2.084743e-002,1.410574e-002,1.719490e-003,1.112370e-003,-1.100300e-002,-1.533900e-003,1.820200e-002,-1.531500e-002,-2.081200e-002,1.444100e-002,2.004200e-003,1.285900e-003,2.438400e-003,2.438400e-003,1.771900e-003,1.771900e-003,1.227400e-003,1.227400e-003,1.165000e-003,1.165000e-003,
24,3.981000e+000,-7.635171e-003,-4.828067e-003,2.231310e-002,-2.034577e-002,-2.403278e-002,1.721423e-002,1.210827e-003,1.610051e-003,-9.299100e-003,-3.906500e-003,2.238500e-002,-2.043200e-002,-2.444300e-002,1.778000e-002,1.553800e-003,1.644300e-003,2.622600e-003,2.622600e-003,2.562300e-003,2.562300e-003,1.513300e-003,1.513300e-003,1.240400e-003,1.240400e-003,
24,6.309500e+000,-4.882254e-003,-6.842024e-003,2.813288e-002,-2.521013e-002,-2.750096e-002,2.177873e-002,4.355517e-004,1.906247e-003,-7.004300e-003,-6.415400e-003,2.776500e-002,-2.546600e-002,-2.834500e-002,2.257500e-002,9.169100e-004,2.095600e-003,2.837500e-003,2.837500e-003,1.872200e-003,1.872200e-003,1.847400e-003,1.847400e-003,1.365600e-003,1.365600e-003,
24,6.309500e+000,-5.205425e-003,-7.012337e-003,2.808821e-002,-2.578740e-002,-2.730267e-002,2.207626e-002,6.710872e-004,2.348074e-003,-7.004300e-003,-6.415400e-003,2.776500e-002,-2.546600e-002,-2.834500e-002,2.257500e-002,9.169100e-004,2.095600e-003,2.837500e-003,2.837500e-003,1.872200e-003,1.872200e-003,1.847400e-003,1.847400e-003,1.365600e-003,1.365600e-003,
24,1.000000e+001,-9.996595e-004,-7.155181e-003,3.480610e-002,-3.069425e-002,-3.182078e-002,2.879538e-002,-4.277150e-004,1.833103e-003,-3.840900e-003,-7.722400e-003,3.356500e-002,-3.100100e-002,-3.203600e-002,2.812300e-002,1.845100e-004,2.629600e-003,2.977700e-003,2.977700e-003,2.206700e-003,2.206700e-003,2.206700e-003,2.206700e-003,1.590100e-003,1.590100e-003,
24,1.000000e+001,-1.291576e-003,-7.249997e-003,3.504900e-002,-3.123938e-002,-3.191122e-002,2.926578e-002,-4.218724e-004,2.106000e-003,-3.840900e-003,-7.722400e-003,3.356500e-002,-3.100100e-002,-3.203600e-002,2.812300e-002,1.845100e-004,2.629600e-003,2.977700e-003,2.977700e-003,2.206700e-003,2.206700e-003,2.206700e-003,2.206700e-003,1.590100e-003,1.590100e-003,
24,1.584800e+001,2.185505e-003,-5.156291e-003,4.198791e-002,-3.766386e-002,-3.831090e-002,3.893592e-002,-9.747191e-004,1.326621e-003,-4.691300e-004,-7.438500e-003,4.129900e-002,-3.916200e-002,-3.819700e-002,3.830600e-002,-6.716400e-004,3.091200e-003,3.089400e-003,3.089400e-003,4.866600e-003,4.866600e-003,2.774400e-003,2.774400e-003,1.962200e-003,1.962200e-003,
24,1.584800e+001,1.704298e-003,-5.367705e-003,4.235566e-002,-3.815231e-002,-3.866971e-002,3.930049e-002,-8.165941e-004,1.421855e-003,-4.691300e-004,-7.438500e-003,4.129900e-002,-3.916200e-002,-3.819700e-002,3.830600e-002,-6.716400e-004,3.091200e-003,3.089400e-003,3.089400e-003,4.866600e-003,4.866600e-003,2.774400e-003,2.774400e-003,1.962200e-003,1.962200e-003,
24,2.511800e+001,2.357722e-003,-3.135556e-003,5.049071e-002,-4.818975e-002,-4.865236e-002,5.208184e-002,-2.352774e-004,1.303445e-003,2.378600e-003,-4.846400e-003,5.297500e-002,-5.128900e-002,-5.018900e-002,5.485100e-002,-1.654200e-003,3.848400e-003,2.992700e-003,2.992700e-003,6.373700e-003,6.373700e-003,3.702000e-003,3.702000e-003,2.647100e-003,2.647100e-003,
24,2.511800e+001,2.778777e-003,-2.419113e-003,4.993571e-002,-4.764537e-002,-4.826575e-002,5.187745e-002,-6.500326e-004,8.991563e-004,2.378600e-003,-4.846400e-003,5.297500e-002,-5.128900e-002,-5.018900e-002,5.485100e-002,-1.654200e-003,3.848400e-003,2.992700e-003,2.992700e-003,6.373700e-003,6.373700e-003,3.702000e-003,3.702000e-003,2.647100e-003,2.647100e-003,
24,3.981000e+001,1.458275e-003,-1.582171e-003,5.968031e-002,-6.216681e-002,-6.160537e-002,6.721086e-002,2.588582e-004,1.660867e-003,3.928800e-003,-2.912300e-003,6.118700e-002,-6.216500e-002,-6.081000e-002,6.574600e-002,-2.313000e-003,4.383600e-003,3.098100e-003,3.098100e-003,4.419200e-003,4.419200e-003,4.419200e-003,4.419200e-003,3.160300e-003,3.160300e-003,
24,3.981000e+001,1.705435e-003,-2.704157e-003,6.059110e-002,-6.259223e-002,-6.193946e-002,6.741159e-002,4.189331e-004,2.707143e-003,3.928800e-003,-2.912300e-003,6.118700e-002,-6.216500e-002,-6.081000e-002,6.574600e-002,-2.313000e-003,4.383600e-003,3.098100e-003,3.098100e-003,4.419200e-003,4.419200e-003,4.419200e-003,4.419200e-003,3.160300e-003,3.160300e-003,
24,6.309500e+001,6.793833e-004,-3.032411e-003,7.239543e-002,-8.269219e-002,-7.781689e-002,8.636696e-002,4.621318e-004,3.869144e-003,5.544700e-003,-8.657700e-004,7.225800e-002,-7.883700e-002,-7.360200e-002,8.195500e-002,-3.344100e-003,5.058300e-003,3.674700e-003,3.674700e-003,5.426800e-003,5.426800e-003,5.426800e-003,5.426800e-003,3.876700e-003,3.876700e-003,
24,6.309500e+001,1.916083e-003,-3.895141e-003,7.343491e-002,-8.258292e-002,-7.811657e-002,8.654464e-002,-2.785077e-004,5.227665e-003,5.544700e-003,-8.657700e-004,7.225800e-002,-7.883700e-002,-7.360200e-002,8.195500e-002,-3.344100e-003,5.058300e-003,3.674700e-003,3.674700e-003,5.426800e-003,5.426800e-003,5.426800e-003,5.426800e-003,3.876700e-003,3.876700e-003,
24,1.000000e+002,1.488335e-003,-5.286103e-003,8.937157e-002,-1.114245e-001,-9.791332e-002,1.119441e-001,-7.016486e-004,6.611949e-003,7.582300e-003,2.752300e-004,8.819300e-002,-1.045600e-001,-9.144000e-002,1.064100e-001,-5.044100e-003,5.785500e-003,4.832400e-003,4.832400e-003,6.926700e-003,6.926700e-003,6.926700e-003,6.926700e-003,4.922400e-003,4.922400e-003,
24,1.000000e+002,3.434284e-003,-5.128552e-003,8.972612e-002,-1.108109e-001,-9.779227e-002,1.120595e-001,-2.440671e-003,7.463968e-003,7.582300e-003,2.752300e-004,8.819300e-002,-1.045600e-001,-9.144000e-002,1.064100e-001,-5.044100e-003,5.785500e-003,4.832400e-003,4.832400e-003,6.926700e-003,6.926700e-003,6.926700e-003,6.926700e-003,4.922400e-003,4.922400e-003,
24,1.584800e+002,3.483639e-003,-7.364852e-003,1.132111e-001,-1.516766e-001,-1.241398e-001,1.463388e-001,-2.780326e-003,9.315445e-003,9.944800e-003,-1.467500e-003,1.102400e-001,-1.435900e-001,-1.148800e-001,1.425500e-001,-7.738300e-003,6.286900e-003,6.398800e-003,6.398800e-003,9.102500e-003,9.102500e-003,9.102500e-003,9.102500e-003,6.408600e-003,6.408600e-003,
24,1.584800e+002,5.509486e-003,-5.816862e-003,1.122741e-001,-1.515053e-001,-1.229312e-001,1.470836e-001,-4.977599e-003,9.132848e-003,9.944800e-003,-1.467500e-003,1.102400e-001,-1.435900e-001,-1.148800e-001,1.425500e-001,-7.738300e-003,6.286900e-003,6.398800e-003,6.398800e-003,9.102500e-003,9.102500e-003,9.102500e-003,9.102500e-003,6.408600e-003,6.408600e-003,
24,2.511800e+002,7.924244e-003,-6.025230e-003,1.467334e-001,-2.075752e-001,-1.570732e-001,1.947020e-001,-7.748783e-003,1.103212e-002,1.324800e-002,-6.622800e-003,1.402800e-001,-2.010800e-001,-1.447900e-001,1.950900e-001,-1.134700e-002,6.225100e-003,9.039000e-003,9.039000e-003,1.220300e-002,1.220300e-002,1.220300e-002,1.220300e-002,8.411300e-003,8.411300e-003,
24,2.511800e+002,6.213261e-003,-9.080175e-003,1.488758e-001,-2.060590e-001,-1.594102e-001,1.918039e-001,-5.499192e-003,1.234651e-002,1.324800e-002,-6.622800e-003,1.402800e-001,-2.010800e-001,-1.447900e-001,1.950900e-001,-1.134700e-002,6.225100e-003,9.039000e-003,9.039000e-003,1.220300e-002,1.220300e-002,1.220300e-002,1.220300e-002,8.411300e-003,8.411300e-003,
24,3.981000e+002,9.399299e-003,-1.029434e-002,2.008698e-001,-2.747441e-001,-2.071385e-001,2.503371e-001,-9.316816e-003,1.579578e-002,2.060400e-002,-7.488000e-003,1.831200e-001,-2.814900e-001,-1.855500e-001,2.703900e-001,-1.422900e-002,5.782300e-003,1.287000e-002,1.287000e-002,1.659200e-002,1.659200e-002,1.659200e-002,1.659200e-002,1.064600e-002,1.064600e-002,
24,3.981000e+002,1.046068e-002,-5.299347e-003,1.980902e-001,-2.793534e-001,-2.045380e-001,2.569796e-001,-1.133664e-002,1.305945e-002,2.060400e-002,-7.488000e-003,1.831200e-001,-2.814900e-001,-1.855500e-001,2.703900e-001,-1.422900e-002,5.782300e-003,1.287000e-002,1.287000e-002,1.659200e-002,1.659200e-002,1.659200e-002,1.659200e-002,1.064600e-002,1.064600e-002,
24,6.309500e+002,1.241164e-002,-1.107802e-002,2.710218e-001,-3.589465e-001,-2.703919e-001,3.238798e-001,-1.414301e-002,1.921444e-002,3.089000e-002,-2.438100e-003,2.443400e-001,-3.874300e-001,-2.410400e-001,3.706800e-001,-1.574600e-002,4.822000e-003,1.787000e-002,1.787000e-002,2.250200e-002,2.250200e-002,2.250200e-002,2.250200e-002,1.280000e-002,1.280000e-002,
24,6.309500e+002,1.213037e-002,-3.662344e-003,2.689080e-001,-3.680670e-001,-2.689068e-001,3.357521e-001,-1.542328e-002,1.476259e-002,3.089000e-002,-2.438100e-003,2.443400e-001,-3.874300e-001,-2.410400e-001,3.706800e-001,-1.574600e-002,4.822000e-003,1.787000e-002,1.787000e-002,2.250200e-002,2.250200e-002,2.250200e-002,2.250200e-002,1.280000e-002,1.280000e-002,
24,1.000000e+003,1.484603e-002,-1.225221e-002,3.610667e-001,-4.632385e-001,-3.515461e-001,4.158768e-001,-1.942278e-002,2.281271e-002,3.392400e-002,-3.999000e-004,3.375200e-001,-5.255100e-001,-3.251900e-001,5.025700e-001,-2.006000e-002,2.765900e-003,2.183500e-002,2.183500e-002,3.057200e-002,3.057200e-002,3.057200e-002,3.057200e-002,1.651500e-002,1.651500e-002,
24,1.000000e+003,1.249612e-002,-2.146804e-003,3.614340e-001,-4.778755e-001,-3.532008e-001,4.343385e-001,-1.950189e-002,1.647653e-002,3.392400e-002,-3.999000e-004,3.375200e-001,-5.255100e-001,-3.251900e-001,5.025700e-001,-2.006000e-002,2.765900e-003,2.183500e-002,2.183500e-002,3.057200e-002,3.057200e-002,3.057200e-002,3.057200e-002,1.651500e-002,1.651500e-002,
25,2.511800e+000,4.576189e-002,-2.926869e-002,3.301319e-002,-3.952440e-002,-1.090449e-001,7.013723e-002,-1.452484e-002,2.385778e-002,6.174000e-002,-7.542700e-003,3.241100e-002,-3.299900e-002,-9.112900e-002,3.659200e-002,-4.327400e-003,8.816200e-003,8.045500e-003,8.045500e-003,3.369800e-003,3.369800e-003,4.593500e-003,4.593500e-003,4.658300e-003,4.658300e-003,
25,3.981000e+000,5.272842e-002,-3.870261e-002,4.202662e-002,-5.139132e-002,-1.242743e-001,9.221475e-002,-2.041127e-002,3.018757e-002,6.435100e-002,-3.316600e-002,4.116100e-002,-4.731000e-002,-1.301500e-001,8.616100e-002,-3.592500e-002,3.388700e-002,1.010700e-002,1.010700e-002,4.946700e-003,4.946700e-003,4.946700e-003,4.946700e-003,1.317000e-002,1.317000e-002,
25,6.309500e+000,6.677391e-002,-5.217555e-002,5.071782e-002,-6.688750e-002,-1.492416e-001,1.219589e-001,-2.467035e-002,3.832777e-002,7.863000e-002,-4.758600e-002,5.478300e-002,-6.923400e-002,-1.695600e-001,1.293800e-001,-5.624800e-002,4.473900e-002,1.351200e-002,1.351200e-002,6.861100e-003,6.861100e-003,6.861100e-003,6.861100e-003,1.857100e-002,1.857100e-002,
25,6.309500e+000,6.466545e-002,-5.080742e-002,5.254058e-002,-6.775345e-002,-1.489391e-001,1.223138e-001,-2.696316e-002,3.905321e-002,7.863000e-002,-4.758600e-002,5.478300e-002,-6.923400e-002,-1.695600e-001,1.293800e-001,-5.624800e-002,4.473900e-002,1.351200e-002,1.351200e-002,6.861100e-003,6.861100e-003,6.861100e-003,6.861100e-003,1.857100e-002,1.857100e-002,
25,1.000000e+001,8.258071e-002,-6.264260e-002,6.646236e-002,-9.157391e-002,-1.859368e-001,1.566170e-001,-3.624051e-002,5.234996e-002,8.959000e-002,-5.430600e-002,6.967600e-002,-9.358200e-002,-2.013000e-001,1.541500e-001,-6.742000e-002,6.086400e-002,1.658400e-002,1.658400e-002,8.599600e-003,8.599600e-003,8.599600e-003,8.599600e-003,2.276300e-002,2.276300e-002,
25,1.000000e+001,8.555066e-002,-6.366358e-002,6.415879e-002,-9.208504e-002,-1.862923e-001,1.566128e-001,-3.388219e-002,5.330926e-002,8.959000e-002,-5.430600e-002,6.967600e-002,-9.358200e-002,-2.013000e-001,1.541500e-001,-6.742000e-002,6.086400e-002,1.658400e-002,1.658400e-002,8.599600e-003,8.599600e-003,8.599600e-003,8.599600e-003,2.276300e-002,2.276300e-002,
25,1.584800e+001,1.047240e-001,-7.212029e-002,8.719028e-002,-1.245036e-001,-2.337706e-001,1.925508e-001,-5.151549e-002,6.944505e-002,1.075700e-001,-6.848100e-002,9.057100e-002,-1.330500e-001,-2.488500e-001,2.054900e-001,-8.310600e-002,7.485500e-002,2.148900e-002,2.148900e-002,1.139500e-002,1.139500e-002,1.139500e-002,1.139500e-002,2.849800e-002,2.849800e-002,
25,1.584800e+001,1.080409e-001,-7.263557e-002,8.531268e-002,-1.265152e-001,-2.337662e-001,1.933264e-001,-5.020568e-002,7.167898e-002,1.075700e-001,-6.848100e-002,9.057100e-002,-1.330500e-001,-2.488500e-001,2.054900e-001,-8.310600e-002,7.485500e-002,2.148900e-002,2.148900e-002,1.139500e-002,1.139500e-002,1.139500e-002,1.139500e-002,2.849800e-002,2.849800e-002,
25,2.511800e+001,1.336802e-001,-7.986445e-002,1.167406e-001,-1.706039e-001,-2.924419e-001,2.345971e-001,-7.429439e-002,9.052155e-002,1.312000e-001,-7.581200e-002,1.189700e-001,-1.766200e-001,-3.014900e-001,2.380200e-001,-1.033100e-001,9.323400e-002,2.694500e-002,2.694500e-002,1.430000e-002,1.430000e-002,1.430000e-002,1.430000e-002,3.468000e-002,3.468000e-002,
25,2.511800e+001,1.297940e-001,-7.961423e-002,1.174459e-001,-1.672200e-001,-2.916384e-001,2.320298e-001,-7.406114e-002,8.771279e-002,1.312000e-001,-7.581200e-002,1.189700e-001,-1.766200e-001,-3.014900e-001,2.380200e-001,-1.033100e-001,9.323400e-002,2.694500e-002,2.694500e-002,1.430000e-002,1.430000e-002,1.430000e-002,1.430000e-002,3.468000e-002,3.468000e-002,
25,3.981000e+001,1.586279e-001,-8.431890e-002,1.595723e-001,-2.216625e-001,-3.631803e-001,2.754420e-001,-1.031521e-001,1.053590e-001,1.736500e-001,-8.097500e-002,1.652400e-001,-2.302300e-001,-4.035100e-001,2.701600e-001,-1.363300e-001,1.044500e-001,3.495300e-002,3.495300e-002,1.854800e-002,1.854800e-002,1.854800e-002,1.854800e-002,4.331900e-002,4.331900e-002,
25,3.981000e+001,1.638430e-001,-8.346173e-002,1.610856e-001,-2.260482e-001,-3.671630e-001,2.786461e-001,-1.053958e-001,1.080081e-001,1.736500e-001,-8.097500e-002,1.652400e-001,-2.302300e-001,-4.035100e-001,2.701600e-001,-1.363300e-001,1.044500e-001,3.495300e-002,3.495300e-002,1.854800e-002,1.854800e-002,1.854800e-002,1.854800e-002,4.331900e-002,4.331900e-002,
