      Site      Frequency      AppRxxCal       PhsxxCal      AppRxyCal       PhsxyCal      AppRyxCal       PhsyxCal      AppRyyCal       PhsyyCal      AppRxxObs       PhsxxObs      AppRxyObs       PhsxyObs      AppRyxObs       PhsyxObs      AppRyyObs       PhsyyObs      AppRxxErr       PhsxxErr      AppRxyErr       PhsxyErr      AppRyxErr       PhsyxErr      AppRyyErr       PhsyyErr
         3  3.981000e+001  6.811262e-001 -6.107532e+001  4.656257e+001 -4.466805e+001  2.964887e+001  1.292424e+002  2.559245e+000  1.383228e+002  1.078225e+000 -1.344542e+002  4.977495e+001 -5.816815e+001  2.799311e+001  1.289151e+002  5.657575e+000  1.280300e+002  8.431748e-001  2.301682e+001  8.760188e+000  5.048442e+000  3.232535e+000  3.309988e+000  2.531364e+000  1.292730e+001
         3  6.309500e+001  6.843754e-001 -5.140388e+001  4.721432e+001 -4.383751e+001  3.159874e+001  1.295916e+002  2.471940e+000  1.397326e+002  8.582252e-001 -1.088867e+002  5.535629e+001 -5.110095e+001  3.220243e+001  1.292921e+002  5.780331e+000  1.398778e+002  7.296545e-001  2.515668e+001  6.134175e+000  3.176174e+000  3.687311e+000  3.282097e+000  2.664055e+000  1.332306e+001
         3  6.309500e+001  6.931637e-001 -5.493969e+001  4.682277e+001 -4.430686e+001  3.174614e+001  1.296925e+002  2.487203e+000  1.403158e+002  8.582252e-001 -1.088867e+002  5.535629e+001 -5.110095e+001  3.220243e+001  1.292921e+002  5.780331e+000  1.398778e+002  7.296545e-001  2.515668e+001  6.134175e+000  3.176174e+000  3.687311e+000  3.282097e+000  2.664055e+000  1.332306e+001
         3  1.000000e+002  6.952051e-001 -4.558967e+001  4.613270e+001 -4.355025e+001  3.340253e+001  1.299605e+002  2.287542e+000  1.419039e+002  5.200852e-001 -9.280759e+001  5.096402e+001 -4.839706e+001  3.107027e+001  1.282985e+002  5.025771e+000  1.484776e+002  4.909111e-001  2.816112e+001  4.503424e+000  2.532288e+000  3.516281e+000  3.243868e+000  2.377512e+000  1.368195e+001
         3  1.000000e+002  7.204465e-001 -4.704510e+001  4.587101e+001 -4.399407e+001  3.335811e+001  1.300664e+002  2.288885e+000  1.424968e+002  5.200852e-001 -9.280759e+001  5.096402e+001 -4.839706e+001  3.107027e+001  1.282985e+002  5.025771e+000  1.484776e+002  4.909111e-001  2.816112e+001  4.503424e+000  2.532288e+000  3.516281e+000  3.243868e+000  2.377512e+000  1.368195e+001
         3  1.584800e+002  6.477301e-001 -3.840517e+001  4.460775e+001 -4.390767e+001  3.506955e+001  1.302231e+002  2.021640e+000  1.430740e+002  8.432101e-001 -7.896543e+001  4.816188e+001 -4.569151e+001  3.445171e+001  1.285452e+002  4.219236e+000  1.578997e+002  6.954382e-001  2.435414e+001  4.429111e+000  2.635476e+000  3.746022e+000  3.116494e+000  2.139679e+000  1.468842e+001
         3  1.584800e+002  6.586822e-001 -3.846960e+001  4.460211e+001 -4.433924e+001  3.492796e+001  1.301980e+002  2.005969e+000  1.437100e+002  8.432101e-001 -7.896543e+001  4.816188e+001 -4.569151e+001  3.445171e+001  1.285452e+002  4.219236e+000  1.578997e+002  6.954382e-001  2.435414e+001  4.429111e+000  2.635476e+000  3.746022e+000  3.116494e+000  2.139679e+000  1.468842e+001
         3  2.511800e+002  5.245300e-001 -3.290242e+001  4.363909e+001 -4.491606e+001  3.670125e+001  1.304438e+002  1.758907e+000  1.425175e+002  8.963643e-001 -6.653465e+001  4.366890e+001 -4.565256e+001  3.621577e+001  1.281309e+002  2.915943e+000  1.660056e+002  7.104530e-001  2.334689e+001  4.167328e+000  2.734910e+000  3.795076e+000  3.003407e+000  1.642215e+000  1.635527e+001
         3  2.511800e+002  5.154533e-001 -3.255816e+001  4.388930e+001 -4.525914e+001  3.659815e+001  1.302840e+002  1.722773e+000  1.430363e+002  8.963643e-001 -6.653465e+001  4.366890e+001 -4.565256e+001  3.621577e+001  1.281309e+002  2.915943e+000  1.660056e+002  7.104530e-001  2.334689e+001  4.167328e+000  2.734910e+000  3.795076e+000  3.003407e+000  1.642215e+000  1.635527e+001
         3  3.981000e+002  3.945299e-001 -3.182717e+001  4.366831e+001 -4.620869e+001  3.819345e+001  1.305965e+002  1.577854e+000  1.401750e+002  8.497111e-001 -5.244560e+001  4.117418e+001 -4.627718e+001  3.783497e+001  1.285366e+002  1.826105e+000  1.725216e+002  6.725610e-001  2.331330e+001  4.031211e+000  2.805930e+000  3.864290e+000  2.927237e+000  1.168805e+000  1.866454e+001
         3  3.981000e+002  3.781675e-001 -3.214645e+001  4.407376e+001 -4.640751e+001  3.820385e+001  1.303425e+002  1.534173e+000  1.402729e+002  8.497111e-001 -5.244560e+001  4.117418e+001 -4.627718e+001  3.783497e+001  1.285366e+002  1.826105e+000  1.725216e+002  6.725610e-001  2.331330e+001  4.031211e+000  2.805930e+000  3.864290e+000  2.927237e+000  1.168805e+000  1.866454e+001
         3  6.309500e+002  3.135321e-001 -3.533355e+001  4.456270e+001 -4.742540e+001  3.955922e+001  1.305245e+002  1.511193e+000  1.371367e+002  7.942578e-001 -4.685525e+001  4.056677e+001 -4.799611e+001  4.046217e+001  1.295513e+002  1.121635e+000  1.761442e+002  6.369896e-001  2.364051e+001  4.054064e+000  2.864137e+000  4.048834e+000  2.867839e+000  8.246401e-001  2.156806e+001
         3  6.309500e+002  3.050258e-001 -3.668703e+001  4.499460e+001 -4.748290e+001  3.972380e+001  1.302033e+002  1.480824e+000  1.368487e+002  7.942578e-001 -4.685525e+001  4.056677e+001 -4.799611e+001  4.046217e+001  1.295513e+002  1.121635e+000  1.761442e+002  6.369896e-001  2.364051e+001  4.054064e+000  2.864137e+000  4.048834e+000  2.867839e+000  8.246401e-001  2.156806e+001
         3  1.000000e+003  2.837665e-001 -4.060006e+001  4.596850e+001 -4.850373e+001  4.099915e+001  1.301318e+002  1.524322e+000  1.346837e+002  4.855246e-001 -3.529951e+001  4.144870e+001 -5.014634e+001  4.431104e+001  1.305605e+002  6.272087e-001  1.787719e+002  4.427429e-001  2.712562e+001  4.214632e+000  2.914262e+000  4.357728e+000  2.818487e+000  5.455131e-001  2.577725e+001
         3  1.000000e+003  2.865386e-001 -4.213098e+001  4.632637e+001 -4.846817e+001  4.135940e+001  1.297714e+002  1.511208e+000  1.343996e+002  4.855246e-001 -3.529951e+001  4.144870e+001 -5.014634e+001  4.431104e+001  1.305605e+002  6.272087e-001  1.787719e+002  4.427429e-001  2.712562e+001  4.214632e+000  2.914262e+000  4.357728e+000  2.818487e+000  5.455131e-001  2.577725e+001
         4  3.981000e-002  7.060702e-001  1.328115e+002  6.332445e+002 -1.775209e+001  8.302690e+001  1.320141e+002  7.000765e-001  1.374810e+002  2.500562e+001  1.789627e+002  6.255499e+002 -1.805390e+001  1.068655e+002  1.326268e+002  1.658525e+000  1.701634e+002  1.677709e+001  1.960090e+001  4.737043e+001  2.169910e+000  3.992325e+001  1.076563e+001  1.409698e+000  2.514975e+001
         4  6.309000e-002  7.495229e-001  1.387804e+002  4.556129e+002 -1.760654e+001  9.291294e+001  1.317546e+002  7.282271e-001  1.416953e+002  1.096941e+001  1.522116e+002  4.728162e+002 -1.168261e+001  9.978922e+001  1.377334e+002  4.579514e+000 -1.510232e+002  8.431910e+000  2.260261e+001  4.218120e+001  2.556603e+000  3.791747e+001  1.095207e+001  2.968244e+000  1.890975e+001
         4  3.981000e-001  3.342590e-001  1.404017e+002  1.448773e+002 -2.338903e+001  8.872077e+001  1.381480e+002  3.660478e-001  1.259886e+002  2.492814e+000  1.788011e+002  1.292251e+002 -2.117002e+001  1.131146e+002  1.398746e+002  8.999063e-001  8.546778e+001  2.006745e+000  2.373494e+001  2.032168e+001  4.509764e+000  1.705954e+001  4.324679e+000  9.039626e-001  3.014922e+001
         4  6.309500e-001  3.622167e-001  1.437366e+002  1.156391e+002 -2.647180e+001  8.312159e+001  1.378161e+002  5.049897e-001  1.219147e+002  2.520192e+000  1.791285e+002  1.044604e+002 -2.372076e+001  1.030953e+002  1.384148e+002  5.665355e-001  7.101480e+001  1.918393e+000  2.237114e+001  1.273824e+001  3.495585e+000  1.733941e+001  4.823935e+000  6.242325e-001  3.343022e+001
         4  1.000000e+000  3.026414e-001  1.507376e+002  9.700068e+001 -3.005216e+001  7.943019e+001  1.364523e+002  6.901923e-001  1.232824e+002  8.989950e-001 -1.792293e+002  9.536960e+001 -2.838433e+001  9.299317e+001  1.365417e+002  6.250304e-001  9.554506e+001  8.655756e-001  2.877772e+001  9.476837e+000  2.847901e+000  9.358019e+000  2.884091e+000  6.548835e-001  3.159297e+001
         4  2.511800e+000  8.399795e-002  1.295395e+002  7.952764e+001 -3.579276e+001  8.136274e+001  1.336566e+002  1.111077e+000  1.384742e+002  2.111211e-001  1.212360e+002  8.643502e+001 -3.713532e+001  8.565850e+001  1.339315e+002  1.399555e+000  1.350608e+002  2.849100e-001  4.243513e+001  8.624078e+000  2.859538e+000  8.585252e+000  2.872481e+000  1.174379e+000  2.480647e+001
         4  3.981000e+000  1.807624e-001  9.843065e+001  7.390505e+001 -3.751024e+001  8.378772e+001  1.333199e+002  1.255690e+000  1.523829e+002  3.946695e-001  1.107402e+002  7.894506e+001 -3.819043e+001  8.628108e+001  1.341839e+002  1.746078e+000  1.514319e+002  4.452786e-001  3.434091e+001  8.071965e+000  2.930464e+000  8.438682e+000  2.803012e+000  1.388826e+000  2.343440e+001
         4  6.309500e+000  4.453818e-001  9.993899e+001  6.874904e+001 -3.921109e+001  8.502054e+001  1.331492e+002  1.287468e+000  1.705790e+002  6.186124e-001  1.114890e+002  7.405620e+001 -3.932511e+001  8.725615e+001  1.360502e+002  1.676155e+000  1.724958e+002  6.138666e-001  2.974654e+001  7.715580e+000  2.986045e+000  8.375020e+000  2.750739e+000  1.350688e+000  2.376038e+001
         4  6.309500e+000  5.163746e-001  1.116666e+002  6.950287e+001 -3.899671e+001  8.621002e+001  1.337908e+002  1.456362e+000  1.733383e+002  6.186124e-001  1.114890e+002  7.405620e+001 -3.932511e+001  8.725615e+001  1.360502e+002  1.676155e+000  1.724958e+002  6.138666e-001  2.974654e+001  7.715580e+000  2.986045e+000  8.375020e+000  2.750739e+000  1.350688e+000  2.376038e+001
         4  1.000000e+001  6.941386e-001  1.089220e+002  6.479279e+001 -4.126560e+001  8.565862e+001  1.325872e+002  1.228387e+000 -1.678950e+002  8.443109e-001  1.245400e+002  6.635602e+001 -4.069617e+001  8.576276e+001  1.360320e+002  1.629649e+000 -1.664795e+002  7.541790e-001  2.652729e+001  7.075202e+000  3.056026e+000  8.043555e+000  2.687826e+000  1.316780e+000  2.382892e+001
         4  1.000000e+001  7.039471e-001  1.183709e+002  6.507562e+001 -4.105416e+001  8.614437e+001  1.333658e+002  1.378440e+000 -1.654021e+002  8.443109e-001  1.245400e+002  6.635602e+001 -4.069617e+001  8.576276e+001  1.360320e+002  1.629649e+000 -1.664795e+002  7.541790e-001  2.652729e+001  7.075202e+000  3.056026e+000  8.043555e+000  2.687826e+000  1.316780e+000  2.382892e+001
         4  1.584800e+001  8.609864e-001  1.157617e+002  6.253158e+001 -4.366360e+001  8.707363e+001  1.314665e+002  1.189972e+000 -1.452643e+002  8.275019e-001  1.420723e+002  6.164659e+001 -4.381441e+001  8.103200e+001  1.346930e+002  1.615005e+000 -1.452054e+002  7.293350e-001  2.614758e+001  6.600765e+000  3.068920e+000  7.567772e+000  2.676468e+000  1.289461e+000  2.352898e+001
         4  1.584800e+001  8.156580e-001  1.227291e+002  6.258460e+001 -4.356704e+001  8.649812e+001  1.323132e+002  1.349142e+000 -1.432119e+002  8.275019e-001  1.420723e+002  6.164659e+001 -4.381441e+001  8.103200e+001  1.346930e+002  1.615005e+000 -1.452054e+002  7.293350e-001  2.614758e+001  6.600765e+000  3.068920e+000  7.567772e+000  2.676468e+000  1.289461e+000  2.352898e+001
         4  2.511800e+001  9.397186e-001  1.272419e+002  6.226877e+001 -4.630947e+001  8.889233e+001  1.307502e+002  1.500706e+000 -1.225353e+002  6.112849e-001  1.495337e+002  6.149855e+001 -4.636591e+001  7.968363e+001  1.319511e+002  1.768385e+000 -1.218361e+002  5.807857e-001  2.836282e+001  6.561355e+000  3.057930e+000  7.468711e+000  2.686138e+000  1.374495e+000  2.286927e+001
         4  2.511800e+001  1.025269e+000  1.211454e+002  6.217625e+001 -4.630494e+001  9.073890e+001  1.299803e+002  1.295095e+000 -1.241449e+002  6.112849e-001  1.495337e+002  6.149855e+001 -4.636591e+001  7.968363e+001  1.319511e+002  1.768385e+000 -1.218361e+002  5.807857e-001  2.836282e+001  6.561355e+000  3.057930e+000  7.468711e+000  2.686138e+000  1.374495e+000  2.286927e+001
         4  3.981000e+001  1.139368e+000  1.275875e+002  6.393438e+001 -4.905854e+001  9.745328e+001  1.286809e+002  1.599384e+000 -1.056754e+002  6.035523e-001  1.682907e+002  6.639515e+001 -4.982403e+001  8.343888e+001  1.287786e+002  2.323489e+000 -1.027726e+002  5.863913e-001  2.906381e+001  7.029904e+000  3.034651e+000  7.880712e+000  2.706769e+000  1.706357e+000  2.154286e+001
         4  3.981000e+001  9.752244e-001  1.334378e+002  6.412921e+001 -4.909339e+001  9.425148e+001  1.292033e+002  1.880242e+000 -1.043410e+002  6.035523e-001  1.682907e+002  6.639515e+001 -4.982403e+001  8.343888e+001  1.287786e+002  2.323489e+000 -1.027726e+002  5.863913e-001  2.906381e+001  7.029904e+000  3.034651e+000  7.880712e+000  2.706769e+000  1.706357e+000  2.154286e+001
         4  6.309500e+001  1.105071e+000  1.330781e+002  6.821889e+001 -5.176764e+001  1.063182e+002  1.280055e+002  2.039895e+000 -8.983116e+001  5.379907e-001  1.527328e+002  7.437253e+001 -5.268658e+001  9.967650e+001  1.260697e+002  3.095406e+000 -8.771890e+001  5.534171e-001  3.095316e+001  8.001917e+000  3.083783e+000  9.263693e+000  2.663425e+000  2.212157e+000  2.093626e+001
         4  6.309500e+001  8.741265e-001  1.376385e+002  6.847836e+001 -5.180363e+001  1.019548e+002  1.280921e+002  2.401102e+000 -8.877498e+001  5.379907e-001  1.527328e+002  7.437253e+001 -5.268658e+001  9.967650e+001  1.260697e+002  3.095406e+000 -8.771890e+001  5.534171e-001  3.095316e+001  8.001917e+000  3.083783e+000  9.263693e+000  2.663425e+000  2.212157e+000  2.093626e+001
         4  1.000000e+002  1.010727e+000  1.347931e+002  7.577374e+001 -5.411959e+001  1.157509e+002  1.278151e+002  2.480260e+000 -7.704993e+001  5.961828e-001  1.361448e+002  7.811524e+001 -5.450201e+001  1.082215e+002  1.248290e+002  3.531600e+000 -7.682142e+001  6.051341e-001  3.049793e+001  8.474910e+000  3.109605e+000  9.975256e+000  2.641538e+000  2.492721e+000  2.066581e+001
         4  1.000000e+002  7.700759e-001  1.371392e+002  7.606078e+001 -5.415662e+001  1.110920e+002  1.273218e+002  2.915463e+000 -7.634151e+001  5.961828e-001  1.361448e+002  7.811524e+001 -5.450201e+001  1.082215e+002  1.248290e+002  3.531600e+000 -7.682142e+001  6.051341e-001  3.049793e+001  8.474910e+000  3.109605e+000  9.975256e+000  2.641538e+000  2.492721e+000  2.066581e+001
         4  1.584800e+002  9.974020e-001  1.340228e+002  8.703541e+001 -5.557663e+001  1.257133e+002  1.277593e+002  2.864898e+000 -6.742868e+001  8.332221e-001  1.262343e+002  8.791124e+001 -5.591801e+001  1.256685e+002  1.243761e+002  4.274861e+000 -6.628687e+001  8.011318e-001  2.873395e+001  9.612575e+000  3.134040e+000  1.149293e+001  2.620888e+000  2.986172e+000  2.044275e+001
         4  1.584800e+002  7.787483e-001  1.347569e+002  8.728547e+001 -5.563584e+001  1.222976e+002  1.267426e+002  3.372255e+000 -6.696396e+001  8.332221e-001  1.262343e+002  8.791124e+001 -5.591801e+001  1.256685e+002  1.243761e+002  4.274861e+000 -6.628687e+001  8.011318e-001  2.873395e+001  9.612575e+000  3.134040e+000  1.149293e+001  2.620888e+000  2.986172e+000  2.044275e+001
         4  2.511800e+002  1.061700e+000  1.346869e+002  1.008616e+002 -5.580680e+001  1.372288e+002  1.279483e+002  3.194560e+000 -5.996589e+001  1.371088e+000  1.232077e+002  9.677387e+001 -5.694581e+001  1.398189e+002  1.248013e+002  4.825261e+000 -5.699725e+001  1.192244e+000  2.577131e+001  1.060973e+001  3.142364e+000  1.275287e+001  2.613880e+000  3.358585e+000  2.036632e+001
         4  2.511800e+002  8.629380e-001  1.355425e+002  1.010590e+002 -5.595659e+001  1.363549e+002  1.267020e+002  3.764793e+000 -5.959718e+001  1.371088e+000  1.232077e+002  9.677387e+001 -5.694581e+001  1.398189e+002  1.248013e+002  4.825261e+000 -5.699725e+001  1.192244e+000  2.577131e+001  1.060973e+001  3.142364e+000  1.275287e+001  2.613880e+000  3.358585e+000  2.036632e+001
         4  3.981000e+002  1.098623e+000  1.377542e+002  1.149678e+002 -5.512607e+001  1.491314e+002  1.286896e+002  3.429552e+000 -5.372787e+001  1.843431e+000  1.169905e+002  1.099903e+002 -5.787304e+001  1.590067e+002  1.260066e+002  4.998660e+000 -4.627648e+001  1.537012e+000  2.463833e+001  1.206065e+001  3.142874e+000  1.450111e+001  2.613540e+000  3.561365e+000  2.086897e+001
         4  3.981000e+002  9.069112e-001  1.398409e+002  1.154130e+002 -5.542004e+001  1.510100e+002  1.274954e+002  4.045865e+000 -5.336737e+001  1.843431e+000  1.169905e+002  1.099903e+002 -5.787304e+001  1.590067e+002  1.260066e+002  4.998660e+000 -4.627648e+001  1.537012e+000  2.463833e+001  1.206065e+001  3.142874e+000  1.450111e+001  2.613540e+000  3.561365e+000  2.086897e+001
         4  6.309500e+002  8.607851e-001  1.454042e+002  1.290706e+002 -5.448377e+001  1.627955e+002  1.287189e+002  4.163782e+000 -4.767732e+001  2.245821e+000  1.245748e+002  1.225050e+002 -5.850796e+001  1.686605e+002  1.283753e+002  4.583837e+000 -3.777778e+001  1.831024e+000  2.405737e+001  1.326991e+001  3.104697e+000  1.557032e+001  2.645643e+000  3.386794e+000  2.168033e+001
         4  6.309500e+002  1.052439e+000  1.415836e+002  1.279553e+002 -5.407662e+001  1.586290e+002  1.297796e+002  3.525636e+000 -4.816932e+001  2.245821e+000  1.245748e+002  1.225050e+002 -5.850796e+001  1.686605e+002  1.283753e+002  4.583837e+000 -3.777778e+001  1.831024e+000  2.405737e+001  1.326991e+001  3.104697e+000  1.557032e+001  2.645643e+000  3.386794e+000  2.168033e+001
         4  1.000000e+003  9.467851e-001  1.450179e+002  1.392383e+002 -5.300303e+001  1.647270e+002  1.307232e+002  3.423691e+000 -4.307293e+001  2.092608e+000 -1.294858e+002  1.365765e+002 -5.748006e+001  1.655885e+002  1.286678e+002  3.368705e+000 -2.910231e+001  1.784364e+000  2.523610e+001  1.433151e+001  3.007518e+000  1.578044e+001  2.731154e+000  2.675926e+000  2.340164e+001
         4  1.000000e+003  7.485069e-001  1.510377e+002  1.412515e+002 -5.348367e+001  1.708600e+002  1.297764e+002  4.030092e+000 -4.229397e+001  2.092608e+000 -1.294858e+002  1.365765e+002 -5.748006e+001  1.655885e+002  1.286678e+002  3.368705e+000 -2.910231e+001  1.784364e+000  2.523610e+001  1.433151e+001  3.007518e+000  1.578044e+001  2.731154e+000  2.675926e+000  2.340164e+001
         5  6.309500e-001  1.282523e+001  1.655467e+002  5.275377e+001 -3.373519e+001  9.073974e+001  1.491480e+002  6.683416e-001  9.685189e+000  8.577817e+000  1.651262e+002  4.737063e+001 -3.419726e+001  8.922247e+001  1.526610e+002  1.701827e+000 -1.184795e+000  3.944962e+000  1.329421e+001  5.549485e+000  3.358032e+000  8.652730e+000  2.779341e+000  1.373748e+000  2.380404e+001
         5  1.000000e+000  9.714778e+000  1.711518e+002  4.873876e+001 -3.828916e+001  7.642134e+001  1.498509e+002  4.568480e-001  2.324048e+001  6.583037e+000  1.717092e+002  5.366306e+001 -3.812424e+001  7.478185e+001  1.516357e+002  1.247622e+000  1.994240e+001  3.337015e+000  1.468209e+001  5.830319e+000  3.114034e+000  7.594130e+000  2.910457e+000  1.041473e+000  2.466948e+001
         5  1.584800e+000  7.214420e+000  1.785683e+002  4.891518e+001 -4.186457e+001  6.505277e+001  1.500862e+002  3.170873e-001  4.081925e+001  6.082396e+000 -1.793416e+002  5.303335e+001 -4.094845e+001  6.220508e+001  1.512835e+002  1.096447e+000  4.001590e+001  3.135572e+000  1.493707e+001  5.518955e+000  2.982611e+000  5.977165e+000  2.753780e+000  9.027824e-001  2.431075e+001
         5  2.511800e+000  5.175015e+000 -1.710624e+002  5.124231e+001 -4.331923e+001  5.588900e+001  1.504920e+002  2.296618e-001  6.327756e+001  5.285758e+000 -1.702591e+002  5.452300e+001 -4.318981e+001  5.221436e+001  1.505840e+002  7.469863e-001  4.861914e+001  2.841790e+000  1.559381e+001  5.393697e+000  2.835154e+000  5.278271e+000  2.897206e+000  6.479766e-001  2.570433e+001
         5  3.981000e+000  3.521821e+000 -1.569872e+002  5.305323e+001 -4.269811e+001  4.743891e+001  1.513307e+002  1.699294e-001  8.851780e+001  4.122732e+000 -1.533463e+002  5.725507e+001 -4.215958e+001  4.555509e+001  1.510805e+002  3.277702e-001  5.877817e+001  2.387655e+000  1.683233e+001  5.407444e+000  2.706651e+000  4.823402e+000  3.034676e+000  3.376159e-001  3.099874e+001
         5  6.309500e+000  2.294849e+000 -1.390300e+002  5.232820e+001 -4.091789e+001  3.885406e+001  1.520867e+002  1.212344e-001  1.111743e+002  3.211583e+000 -1.328657e+002  5.365863e+001 -4.055959e+001  3.873851e+001  1.518611e+002  1.670736e-001  6.318182e+001  1.947941e+000  1.765400e+001  4.946104e+000  2.641619e+000  4.202570e+000  3.109409e+000  1.955889e-001  3.582682e+001
         5  6.309500e+000  2.404440e+000 -1.373498e+002  5.276014e+001 -4.149868e+001  3.903308e+001  1.519114e+002  1.456893e-001  1.084323e+002  3.211583e+000 -1.328657e+002  5.365863e+001 -4.055959e+001  3.873851e+001  1.518611e+002  1.670736e-001  6.318182e+001  1.947941e+000  1.765400e+001  4.946104e+000  2.641619e+000  4.202570e+000  3.109409e+000  1.955889e-001  3.582682e+001
         5  1.000000e+001  1.515397e+000 -1.177814e+002  4.862726e+001 -3.924439e+001  3.067600e+001  1.515726e+002  8.275104e-002  1.254842e+002  2.326072e+000 -1.092164e+002  4.801952e+001 -3.887517e+001  3.017812e+001  1.520354e+002  8.474933e-002  8.041657e+001  1.487426e+000  1.864655e+001  4.275479e+000  2.551544e+000  3.389393e+000  3.219222e+000  1.104414e-001  4.066061e+001
         5  1.000000e+001  1.622603e+000 -1.151542e+002  4.925795e+001 -3.959322e+001  3.092852e+001  1.514648e+002  1.009999e-001  1.260068e+002  2.326072e+000 -1.092164e+002  4.801952e+001 -3.887517e+001  3.017812e+001  1.520354e+002  8.474933e-002  8.041657e+001  1.487426e+000  1.864655e+001  4.275479e+000  2.551544e+000  3.389393e+000  3.219222e+000  1.104414e-001  4.066061e+001
         5  1.584800e+001  1.103759e+000 -9.472094e+001  4.342921e+001 -3.896740e+001  2.427779e+001  1.486466e+002  6.288302e-002  1.290158e+002  1.977227e+000 -8.276221e+001  4.443157e+001 -3.861493e+001  2.381494e+001  1.495939e+002  6.787519e-002  9.963653e+001  1.291474e+000  1.906177e+001  3.801757e+000  2.451986e+000  2.783321e+000  3.350071e+000  8.813016e-002  4.048188e+001
         5  1.584800e+001  1.213179e+000 -9.172750e+001  4.406287e+001 -3.919889e+001  2.445463e+001  1.486114e+002  6.987414e-002  1.329522e+002  1.977227e+000 -8.276221e+001  4.443157e+001 -3.861493e+001  2.381494e+001  1.495939e+002  6.787519e-002  9.963653e+001  1.291474e+000  1.906177e+001  3.801757e+000  2.451986e+000  2.783321e+000  3.350071e+000  8.813016e-002  4.048188e+001
         5  2.511800e+001  9.079020e-001 -7.137557e+001  3.930819e+001 -4.062308e+001  2.067562e+001  1.432680e+002  6.706192e-002  1.279699e+002  1.929792e+000 -6.238681e+001  4.102320e+001 -3.896149e+001  2.175009e+001  1.425220e+002  8.965406e-002  1.103779e+002  1.243104e+000  1.878890e+001  3.500561e+000  2.445302e+000  2.548903e+000  3.359184e+000  1.061468e-001  3.629764e+001
         5  2.511800e+001  1.021104e+000 -6.844060e+001  4.006017e+001 -4.071702e+001  2.083327e+001  1.431676e+002  6.475266e-002  1.312500e+002  1.929792e+000 -6.238681e+001  4.102320e+001 -3.896149e+001  2.175009e+001  1.425220e+002  8.965406e-002  1.103779e+002  1.243104e+000  1.878890e+001  3.500561e+000  2.445302e+000  2.548903e+000  3.359184e+000  1.061468e-001  3.629764e+001
